name,street_address,postcode,city,url,business_type
Süßfein,Brunnenstraße 156,10115,Berlin,https://helfen-shop.berlin/dein-unternehmen/suessfein/,restaurant
Carma Friseur und mehr,Danziger Str. 175,10407,Berlin,https://helfen-shop.berlin/dein-unternehmen/carma-friseur-und-mehr/,restaurant
Mimi Textilie Antiquitäten,Goltzstraße 5,10781,Berlin,https://helfen-shop.berlin/dein-unternehmen/mimi-textilie-antiquitaeten/,restaurant
Blaumilchkanal,Schivelbeiner Str. 23,10439,Berlin,https://helfen-shop.berlin/dein-unternehmen/blaumilchkanal/,restaurant
„Creative“ Wolle Stoffe Kurzwaren,Bölschestraße 120,12587,Berlin,https://helfen-shop.berlin/dein-unternehmen/creative-wolle-stoffe-kurzwaren/,restaurant
Flying Colors – Drachenladen Berlin,Eisenacher Str. 81,10823,Berlin,https://helfen-shop.berlin/dein-unternehmen/flying-colors-drachenladen-berlin/,restaurant
Goldkörner Müslimanufaktur,Finckensteinallee 1,12205,Berlin,https://helfen-shop.berlin/dein-unternehmen/goldkoerner-mueslimanufaktur/,restaurant
Neumanns Cafe,Gabriel-Max-Straße 18,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/neumanns-cafe/,restaurant
häppies,Dunckerstraße 85,10437,Berlin,https://helfen-shop.berlin/dein-unternehmen/haeppies/,restaurant
Osteria Mare,Westfälische Str. 37,10711,Berlin,https://helfen-shop.berlin/dein-unternehmen/osteria-mare/,restaurant
Kinderkiste Lankwitz,Kaiser-Wilhelm-Straße 28,12247,Berlin,https://helfen-shop.berlin/dein-unternehmen/kinderkiste-lankwitz/,restaurant
Drei Käse Hoch,Hauptstraße 73,12159,Berlin,https://helfen-shop.berlin/dein-unternehmen/drei-kaese-hoch/,restaurant
Ein Moment,Lehrter Str. 26A,10557,Berlin,https://helfen-shop.berlin/dein-unternehmen/ein-moment/,restaurant
Einer dieser Tage,Waldstraße 32,10551,Berlin,https://helfen-shop.berlin/dein-unternehmen/einer-dieser-tage/,restaurant
Miss Peacock Vintage & Crafts,Richardpl. 7,12055,Berlin,https://helfen-shop.berlin/dein-unternehmen/miss-peacock-vintage-crafts/,restaurant
BabaLuna,Marienburger Straße 21,10405,Berlin,https://helfen-shop.berlin/dein-unternehmen/babaluna/,restaurant
Tasty Waffle,Mahlsdorfer Str. 97e,12555,Berlin,https://helfen-shop.berlin/dein-unternehmen/tasty-waffle/,restaurant
MANKii ViNTAGE,Gormannstraße 16,10119,Berlin,https://helfen-shop.berlin/dein-unternehmen/mankii-vintage/,restaurant
Luftsprung Fotografie,Ella-Kay-Straße 22B,10405,Berlin,https://helfen-shop.berlin/dein-unternehmen/luftsprung-fotografie/,restaurant
Cafe Friedrichs,Mierendorffpl. 2,10589,Berlin,https://helfen-shop.berlin/dein-unternehmen/cafe-friedrichs/,restaurant
Restaurant Meena Kumari,Lychener Str. 9,10437,Berlin,https://helfen-shop.berlin/dein-unternehmen/restaurant-meena-kumari/,restaurant
Bar ada,Weserstr. 208,12047,Berlin,https://helfen-shop.berlin/dein-unternehmen/bar-ada/,restaurant
Das Fachgeschäft … der besonderen ART,Hermann-Hesse-Straße 2,13156,Berlin,https://helfen-shop.berlin/dein-unternehmen/das-fachgeschaeft-der-besonderen-art/,restaurant
Schlosswirt Meseberg,Meseberger Dorfstraße 27,16775,Gransee,https://helfen-shop.berlin/dein-unternehmen/schlosswirt-meseberg/,restaurant
Pension & Café Klosterblick,Am Wutzsee 53,16835,Lindow,https://helfen-shop.berlin/dein-unternehmen/pension-cafe-klosterblick/,restaurant
noon. schmuck und produkt,Dresdener Str. 26,10999,Berlin,https://helfen-shop.berlin/dein-unternehmen/noon-schmuck-und-produkt/,restaurant
,,,,,restaurant
"Fritz Heyn – Bar, Café, Wirtschaft",Heynstraße 15,13187,Berlin,https://helfen-shop.berlin/dein-unternehmen/fritz-heyn-bar-cafe-wirtschaft/,restaurant
Gin Chilla Bar,Warschauer Str. 33,10243,Berlin,https://helfen-shop.berlin/dein-unternehmen/gin-chilla-bar/,restaurant
Café-Bar-Bistro Charlotte,Charlottenstraße 14a,13597,Berlin,https://helfen-shop.berlin/dein-unternehmen/cafe-bar-bistro-charlotte/,restaurant
Café ohne Titel,Treptower Str. 91,12059,Berlin,https://helfen-shop.berlin/dein-unternehmen/cafe-ohne-titel/,restaurant
MANITA Spielzeug,Scharnweberstraße 24,12587,Berlin,https://helfen-shop.berlin/dein-unternehmen/manita-spielzeug/,restaurant
FC Magnet Bar,Veteranenstraße 26,10119,Berlin,https://helfen-shop.berlin/dein-unternehmen/fc-magnet-bar/,restaurant
MAERZ,Krossener Str. 23,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/maerz/,restaurant
Aromi e Sapori,Straßburger Str. 29,10405,Berlin,https://helfen-shop.berlin/dein-unternehmen/aromi-e-sapori/,restaurant
CAMON Coffee,Sonnenallee 27,12047,Berlin,https://helfen-shop.berlin/dein-unternehmen/camon-coffee/,restaurant
MilchHalle,Auguststr. 50,10119,Berlin,https://helfen-shop.berlin/dein-unternehmen/milchhalle/,restaurant
Bergers Bootshaus,Bootshausweg 1,13599,Berlin,https://helfen-shop.berlin/dein-unternehmen/bergers-bootshaus/,restaurant
Wellensteyn Collection Store,Invalidenstraße 124,10115,Berlin,https://helfen-shop.berlin/dein-unternehmen/wellensteyn-collection-store/,restaurant
avia & amica,Goltzstraße 45,10781,Berlin,https://helfen-shop.berlin/dein-unternehmen/avia-amica/,restaurant
Hug & Grow,Kirchstraße 20,10557,Berlin,https://helfen-shop.berlin/dein-unternehmen/hug-grow/,restaurant
Curry Meineke 27,Meinekestraße 27,10719,Berlin,https://helfen-shop.berlin/dein-unternehmen/curry-meineke-27/,restaurant
Bar Sieben,Sonntagstraße 6,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/bar-sieben/,restaurant
Cafe Schaumschläger,Hobrechtstraße 11,12047,Berlin,https://helfen-shop.berlin/dein-unternehmen/cafe-schaumschlaeger/,restaurant
Ateliers 22,Niedstraße 22,12159,Berlin,https://helfen-shop.berlin/dein-unternehmen/ateliers-22/,restaurant
Lieblingsdinge,Charlottenstraße 3,13597,Berlin,https://helfen-shop.berlin/dein-unternehmen/lieblingsdinge/,restaurant
Les Soeurs Shop,Grolmanstraße 16,10623,Berlin,https://helfen-shop.berlin/dein-unternehmen/les-soeurs-shop/,restaurant
Praxis für Gesundheit und Ästhetik,Brauerstraße 8,12209,Berlin,https://helfen-shop.berlin/dein-unternehmen/praxis-fuer-gesundheit-und-aesthetik/,restaurant
Kopenhagener Weinhandlung,Kopenhagener Str. 72,10437,Berlin,https://helfen-shop.berlin/dein-unternehmen/kopenhagener-weinhandlung/,restaurant
Luxima,Westfälische Str. 50a,10711,Berlin,https://helfen-shop.berlin/dein-unternehmen/luxima/,restaurant
Lowkal,Pfalzburger Str. 72A,10719,Berlin,https://helfen-shop.berlin/dein-unternehmen/lowkal/,restaurant
Aesthetikinstitut Gold & Kaviar,Giesebrechtstraße 16,10629,Berlin,https://helfen-shop.berlin/dein-unternehmen/aesthetikinstitut-gold-kaviar/,restaurant
Berlin macht Dampf / Bahnbetriebswerk Schöneweide,Landfliegerstraße,12487,Berlin,https://helfen-shop.berlin/dein-unternehmen/berlin-macht-dampf-bahnbetriebswerk-schoeneweide/,restaurant
James June Sommergarten,Karl-Marx-Allee 93,10243,Berlin,https://helfen-shop.berlin/dein-unternehmen/james-june-sommergarten/,restaurant
Kaffee Ingwer,Wühlischstraße 12,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/kaffee-ingwer/,restaurant
WiDDA & CO,Gärtnerstraße 24,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/widda-co/,restaurant
Ab ins Kind und Kegel,Weitlingstraße 37,10317,Berlin,https://helfen-shop.berlin/dein-unternehmen/ab-ins-kind-und-kegel/,restaurant
CONCEPTNAILS,Westfälische Str. 55,10711,Berlin,https://helfen-shop.berlin/dein-unternehmen/conceptnails/,restaurant
Sprachmafia. Die Sprachschule in Berlin,Kranoldpl. 7,12051,Berlin,https://helfen-shop.berlin/dein-unternehmen/sprachmafia-die-sprachschule-in-berlin/,restaurant
Salumeria Gusto,Ettaler Str. 12A,10777,Berlin,https://helfen-shop.berlin/dein-unternehmen/salumeria-gusto/,restaurant
PEPE Schuhmoden Allende-Center Köpenick,Pablo-Neruda-Straße 2-4,12559,Berlin,https://helfen-shop.berlin/dein-unternehmen/pepe-schuhmoden-allende-center-koepenick/,restaurant
Walter’s Coffey,Machnower Str. 6,14165,Berlin,https://helfen-shop.berlin/dein-unternehmen/walters-coffey/,restaurant
café smula,Hertastraße 2,12051,Berlin,https://helfen-shop.berlin/dein-unternehmen/cafe-smula/,restaurant
le piaf gourmand,Marburger Str. 5,10789,Berlin,https://helfen-shop.berlin/dein-unternehmen/le-piaf-gourmand/,restaurant
cafe Barfly,Brüderstraße 47,13595,Berlin,https://helfen-shop.berlin/dein-unternehmen/cafe-barfly/,restaurant
PlanB,Wilhelmstraße 144,13595,Berlin,https://helfen-shop.berlin/dein-unternehmen/planb/,restaurant
El Almacén de Fausto,Katzbachstraße 6,10965,Berlin,https://helfen-shop.berlin/dein-unternehmen/el-almacen-de-fausto/,restaurant
moono frozen yogurt,Windscheidstraße 19,10627,Berlin,https://helfen-shop.berlin/dein-unternehmen/moono-frozen-yogurt/,restaurant
Zur Haltestelle,Ruhlaer Str. 19,16225,Berlin,https://helfen-shop.berlin/dein-unternehmen/zur-haltestelle/,restaurant
Kneipe Hirsch,Kopernikusstraße 3,10243,Berlin,https://helfen-shop.berlin/dein-unternehmen/kneipe-hirsch/,restaurant
Kino im Kulturhaus und OpenAirKino Spandau,Mauerstraße 6,13597,Berlin,https://helfen-shop.berlin/dein-unternehmen/kino-im-kulturhaus-und-openairkino-spandau/,restaurant
Buchhandlung ebertundweber,Falckensteinstraße 44,10997,Berlin,https://helfen-shop.berlin/dein-unternehmen/buchhandlung-ebertundweber/,restaurant
Papierhaus,Belziger Str. 18,10823,Berlin,https://helfen-shop.berlin/dein-unternehmen/papierhaus/,restaurant
Kosmetikstudio Sandowell,Voigtstraße 40,10247,Berlin,https://helfen-shop.berlin/dein-unternehmen/kosmetikstudio-sandowell/,restaurant
The Forsberg,Gerichtstraße 26,13347,Berlin,https://helfen-shop.berlin/dein-unternehmen/the-forsberg/,restaurant
Annika Hairstylist,Saarstraße 9,12161,Berlin,https://helfen-shop.berlin/dein-unternehmen/annika-hairstylist/,restaurant
Weinmagasin – Weine – Feinkost -Catering,Breisgauer Strasse 11,14129,Berlin,https://helfen-shop.berlin/dein-unternehmen/weinmagasin-weine-feinkost-catering/,restaurant
JOCaffè Rösterei und Maschinen,Reichenhaller Str. 1,14199,Berlin,https://helfen-shop.berlin/dein-unternehmen/jocaffe-roesterei-und-maschinen/,restaurant
Lorch & Söhne,Danziger Str. 25,10435,Berlin,https://helfen-shop.berlin/dein-unternehmen/lorch-soehne/,restaurant
Yummy Mummy Vegan Bistro,Raumerstraße 12,10437,Berlin,https://helfen-shop.berlin/dein-unternehmen/yummy-mummy-vegan-bistro/,restaurant
Stilbruch Kaffee,Revaler Str. 9,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/stilbruch-kaffee/,restaurant
Pukka Berlin,Budapester Str. 46,10787,Berlin,https://helfen-shop.berlin/dein-unternehmen/pukka-berlin/,restaurant
:vorWien,Skalitzer Str. 41,10997,Berlin,https://helfen-shop.berlin/dein-unternehmen/vorwien/,restaurant
Café Pförtner,Uferstraße 8,13357,Berlin,https://helfen-shop.berlin/dein-unternehmen/cafe-pfoertner/,restaurant
Coworking-Space TUECHTIG – Raum für Inklusion,Haus D06 Oudenarder Straße 16 Haus D06,13347,Berlin,https://helfen-shop.berlin/dein-unternehmen/coworking-space-tuechtig-raum-fuer-inklusion/,restaurant
GARCIA Kaffeebar,Waldstraße 59,10551,Berlin,https://helfen-shop.berlin/dein-unternehmen/garcia-kaffeebar/,restaurant
Restaurant Nea Politia,Lieselotte-Berger-Platz 4,12355,Berlin,https://helfen-shop.berlin/dein-unternehmen/restaurant-nea-politia/,restaurant
Belina derma cosmetic,Westerlandstraße 18,13189,Berlin,https://helfen-shop.berlin/dein-unternehmen/belina-derma-cosmetic/,restaurant
MISALSA,Richard-Wagner-Platz 5,10585,Berlin,https://helfen-shop.berlin/dein-unternehmen/misalsa/,restaurant
Betty macht Druck,Weißenburger Str. 20,13595,Berlin,https://helfen-shop.berlin/dein-unternehmen/betty-macht-druck/,restaurant
Fräulein Juli,Lorenzstraße 63,12209,Berlin,https://helfen-shop.berlin/dein-unternehmen/fraeulein-juli/,restaurant
Perfect Cook,Gatower Str. 314,14089,Berlin,https://helfen-shop.berlin/dein-unternehmen/perfect-cook/,restaurant
Tirree,Birkenstraße 46,10551,Berlin,https://helfen-shop.berlin/dein-unternehmen/tirree/,restaurant
Pan Africa Restaurant & Catering,Kirchhofstraße 41,12055,Berlin,https://helfen-shop.berlin/dein-unternehmen/pan-africa-restaurant-catering/,restaurant
OstPost Cafe,Choriner Str. 84,10119,Berlin,https://helfen-shop.berlin/dein-unternehmen/ostpost-cafe/,restaurant
La Criolla Empanadas,Marienburger Str. 9,10405,Berlin,https://helfen-shop.berlin/dein-unternehmen/la-criolla-empanadas/,restaurant
EstelleDining,Kopenhagener Str. 12A,10437,Berlin,https://helfen-shop.berlin/dein-unternehmen/estelledining/,restaurant
FISHERMANS Restaurant,Eisenhammerweg 20,13507,Berlin,https://helfen-shop.berlin/dein-unternehmen/fishermans-restaurant/,restaurant
Küchenliebe Markthalle9,Eisenbahnstraße 42,10997,Berlin,https://helfen-shop.berlin/dein-unternehmen/kuechenliebe-markthalle9/,restaurant
Malou,Barbarossastraße 61,10781,Berlin,https://helfen-shop.berlin/dein-unternehmen/malou/,restaurant
Kneipenkönig-zwei,Bornstraße 22,12163,Berlin,https://helfen-shop.berlin/dein-unternehmen/kneipenkoenig-zwei/,restaurant
Tvaya,Warnemünder Str. 7,14199,Berlin,https://helfen-shop.berlin/dein-unternehmen/tvaya/,restaurant
Friseur die Besten vom anderen Ufer,Ohlauer Str. 40,10999,Berlin,https://helfen-shop.berlin/dein-unternehmen/friseur-die-besten-vom-anderen-ufer/,restaurant
KREYENBERGS Nähschule & Werkstatt,Göhrener Str. 14,10437,Berlin,https://helfen-shop.berlin/dein-unternehmen/kreyenbergs-naehschule-werkstatt/,restaurant
wundervino – Köpenick,Lüdersstraße 10,12555,Berlin,https://helfen-shop.berlin/dein-unternehmen/wundervino-koepenick/,restaurant
MAMPES NEUE HEIMAT,Am Tempelhofer Berg 6,10965,Berlin,https://helfen-shop.berlin/dein-unternehmen/mampes-neue-heimat/,restaurant
Geheimwaffel,Alt-Reinickendorf 61,13407,Berlin,https://helfen-shop.berlin/dein-unternehmen/geheimwaffel/,restaurant
Die Stulle,Carmerstraße 10,10623,Berlin,https://helfen-shop.berlin/dein-unternehmen/die-stulle/,restaurant
BioCafé & BioRestaurant Mandelbaum,Smetanastraße 9,13088,Berlin,https://helfen-shop.berlin/dein-unternehmen/biocafe-biorestaurant-mandelbaum/,restaurant
wundervino – Adlershof,Volmerstraße 1,12489,Berlin,https://helfen-shop.berlin/dein-unternehmen/wundervino-adlershof/,restaurant
Galander -Charlottenburg-,Stuttgarter Platz 15 E.G. rechtsseitig,10627,Berlin,https://helfen-shop.berlin/dein-unternehmen/galander-charlottenburg/,restaurant
Mini Lounge,Neue Bahnhofstraße 36,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/mini-lounge/,restaurant
Galander -Haifischbar-,Arndtstraße 25,10965,Berlin,https://helfen-shop.berlin/dein-unternehmen/galander-haifischbar/,restaurant
Tornero am Fließ,Gorkistraße 206,13437,Berlin,https://helfen-shop.berlin/dein-unternehmen/tornero-am-fliess/,restaurant
Galander -Kreuzberg-,Großbeerenstraße 54,10965,Berlin,https://helfen-shop.berlin/dein-unternehmen/galander-kreuzberg/,restaurant
m|a – feine Kost,Kienitzer Str. 93,12049,Berlin,https://helfen-shop.berlin/dein-unternehmen/ma-feine-kost/,restaurant
Atelier Nuno,Utrechter Str. 32,13347,Berlin,https://helfen-shop.berlin/dein-unternehmen/atelier-nuno/,restaurant
KIETZBLUME,Niederbarnimstraße 15,10247,Berlin,https://helfen-shop.berlin/dein-unternehmen/kietzblume/,restaurant
Hüftgold Restaurant Berlin,Neue Bahnhofstraße 29,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/hueftgold-restaurant-berlin/,restaurant
miniberliner,Solmsstraße 18,10961,Berlin,https://helfen-shop.berlin/dein-unternehmen/miniberliner/,restaurant
LottiKlein,Hufelandstraße 17,10407,Berlin,https://helfen-shop.berlin/dein-unternehmen/lottiklein/,restaurant
LENA‘S LOVELY VINTAGE,Lützowstraße 92,10785,Berlin,https://helfen-shop.berlin/dein-unternehmen/lenas-lovely-vintage/,restaurant
Podrum Berlin,Lehrter Str. 48B,10557,Berlin,https://helfen-shop.berlin/dein-unternehmen/podrum-berlin/,restaurant
Miss Saigon Restaurant,Skalitzer Str. 38,10999,Berlin,https://helfen-shop.berlin/dein-unternehmen/miss-saigon-restaurant/,restaurant
Essbarer Garten Kladow,Imchenallee 66,14089,Berlin,https://helfen-shop.berlin/dein-unternehmen/essbarer-garten-kladow/,restaurant
Café ESPERA,Sonnenallee 35,12045,Berlin,https://helfen-shop.berlin/dein-unternehmen/cafe-espera/,restaurant
YAAM,An der Schillingbrücke 3,10243,Berlin,https://helfen-shop.berlin/dein-unternehmen/yaam/,restaurant
IND-Berlin,Budapester Str. 38-50,10787,Berlin,https://helfen-shop.berlin/dein-unternehmen/ind-berlin/,restaurant
Imbiss/Catering/Streetfood,Bautzener Str. 40,10829,Berlin,https://helfen-shop.berlin/dein-unternehmen/imbiss-catering-streetfood/,restaurant
CV. Studio Berlin,Pflügerstraße 70,12047,Berlin,https://helfen-shop.berlin/dein-unternehmen/cv-studio-berlin/,restaurant
Mimosa,Richardstraße 103,12043,Berlin,https://helfen-shop.berlin/dein-unternehmen/mimosa/,restaurant
Computerspielemuseum,Karl-Marx-Allee 93A,10243,Berlin,https://helfen-shop.berlin/dein-unternehmen/computerspielemuseum/,restaurant
Uhren&Goldschmiedewerkstatt Paul Wagner,Charlottenstraße 22,13597,Berlin,https://helfen-shop.berlin/dein-unternehmen/uhrengoldschmiedewerkstatt-paul-wagner/,restaurant
The Sushi Club,Mohrenstraße 42,10117,Berlin,https://helfen-shop.berlin/dein-unternehmen/the-sushi-club/,restaurant
KLEID & SCHUH,Sredzkistraße 34,10435,Berlin,https://helfen-shop.berlin/dein-unternehmen/kleid-schuh/,restaurant
VAN NORD,Grolmanstraße 30-31,10623,Berlin,https://helfen-shop.berlin/dein-unternehmen/van-nord/,restaurant
HEIMAT Friedrichshain,Niederbarnimstraße 17,10247,Berlin,https://helfen-shop.berlin/dein-unternehmen/heimat-friedrichshain/,restaurant
Roter Rabe Bar,Kottbusser Str. 13,10999,Berlin,https://helfen-shop.berlin/dein-unternehmen/roter-rabe-bar/,restaurant
MAMSELL,Goltzstraße 48,10781,Berlin,https://helfen-shop.berlin/dein-unternehmen/mamsell/,restaurant
Restaurant Kastanienhof,Schillerstraße 1A,16552,Mühlenbecker,https://helfen-shop.berlin/dein-unternehmen/restaurant-kastanienhof/,restaurant
Restaurant Leibhaftig,Metzer Str. 30,10405,Berlin,https://helfen-shop.berlin/dein-unternehmen/restaurant-leibhaftig/,restaurant
Cargo Gastronomia,Samariterstraße 37,10247,Berlin,https://helfen-shop.berlin/dein-unternehmen/cargo-gastronomia/,restaurant
1000grad,Kurfürstendamm 90,10709,Berlin,https://helfen-shop.berlin/dein-unternehmen/1000grad/,restaurant
Pomeranze Kaffeebar,Leinestraße 48,12049,Berlin,https://helfen-shop.berlin/dein-unternehmen/pomeranze-kaffeebar/,restaurant
Albert,Dunckerstraße 81,10437,Berlin,https://helfen-shop.berlin/dein-unternehmen/albert/,restaurant
The Botanical Room,Manteuffelstraße 73,10999,Berlin,https://helfen-shop.berlin/dein-unternehmen/the-botanical-room/,restaurant
Victoria met Albert – Friedrichshain,KROSSENER STRASSE 9-10,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/victoria-met-albert-2/,restaurant
Raum Schwalbe,Winsstraße 9,10405,Berlin,https://helfen-shop.berlin/dein-unternehmen/raum-schwalbe/,restaurant
Schneiderei,Dunckerstraße 69,10437,Berlin,https://helfen-shop.berlin/dein-unternehmen/schneiderei/,restaurant
R.S.V.P.,Mulackstraße 26,10119,Berlin,https://helfen-shop.berlin/dein-unternehmen/r-s-v-p/,restaurant
Berliner Residenz Konzerte / Große Orangerie Schloss Charlottenburg,Spandauer Damm 22,14059,Berlin,https://helfen-shop.berlin/dein-unternehmen/berliner-residenz-konzerte-grosse-orangerie-schloss-charlottenburg/,restaurant
Prinzipal Burlesque Bar,Oranienstraße 178,10999,Berlin,https://helfen-shop.berlin/dein-unternehmen/prinzipal-burlesque-bar/,restaurant
Das Gretel,Hagelberger Str. 15,10965,Berlin,https://helfen-shop.berlin/dein-unternehmen/das-gretel/,restaurant
kolor,Bergfriedstraße 22,10969,Berlin,https://helfen-shop.berlin/dein-unternehmen/kolor/,restaurant
Pings Art,,12435,Berlin,https://helfen-shop.berlin/dein-unternehmen/pings-art/,restaurant
Horváth,Paul-Lincke-Ufer 44a,10999,Berlin,https://helfen-shop.berlin/dein-unternehmen/horvath/,restaurant
Süße Flora,Bizetstraße 87,13088,Berlin,https://helfen-shop.berlin/dein-unternehmen/suesse-flora/,restaurant
"Die braut – Dorfbrauerei Stegelitz, Uckermark",Dorfstraße 12,17268,Flieth-Stegelitz,https://helfen-shop.berlin/dein-unternehmen/die-braut-dorfbrauerei-stegelitz-uckermark/,restaurant
Muse Berlin,Immanuelkirchstraße 31,10405,Berlin,https://helfen-shop.berlin/dein-unternehmen/muse-berlin/,restaurant
HOLY COFFEE,Sonnenallee 132,12059,Berlin,https://helfen-shop.berlin/dein-unternehmen/holy-coffee/,restaurant
Sajour,Westfälische Str. 39,10711,Berlin,https://helfen-shop.berlin/dein-unternehmen/sajour/,restaurant
Owens – Training ganz persönlich,Neue Kantstraße 10,14057,Berlin,https://helfen-shop.berlin/dein-unternehmen/owens-training-ganz-persoenlich/,restaurant
AMRIT Berlin Schöneberg,Winterfeldstraße 40,10781,Berlin,https://helfen-shop.berlin/dein-unternehmen/amrit-berlin-schoeneberg/,restaurant
Herman Schulz Café/Bar,Finowstraße 33,10247,Berlin,https://helfen-shop.berlin/dein-unternehmen/herman-schulz-cafe-bar/,restaurant
Café „Stück vom Glück „,Wilhelm-Kuhr-Straße 2,13187,Berlin,https://helfen-shop.berlin/dein-unternehmen/cafe-stueck-vom-glueck/,restaurant
Artcafé Osbili,Gustav-Freytag-Straße 5,10827,Berlin,https://helfen-shop.berlin/dein-unternehmen/artcafe-osbili/,restaurant
Zum Elefanten,Oranienstraße 12,10999,Berlin,https://helfen-shop.berlin/dein-unternehmen/zum-elefanten/,restaurant
Kosmetikstudio Ruhezone,Waltersdorfer Chaussee 89,12355,Berlin,https://helfen-shop.berlin/dein-unternehmen/kosmetikstudio-ruhezone/,restaurant
Feurichs Wirtshaus Malchow,Dorfstraße 11,13051,Berlin,https://helfen-shop.berlin/dein-unternehmen/feurichs-wirtshaus-malchow/,restaurant
Café Bolacha,Senefelderstraße 29,10437,Berlin,https://helfen-shop.berlin/dein-unternehmen/cafe-bolacha/,restaurant
Die kleine Gesellschaft,Rykestraße 41,10405,Berlin,https://helfen-shop.berlin/dein-unternehmen/die-kleine-gesellschaft/,restaurant
Chez Dang Restaurant,Friedelstraße 31,12047,Berlin,https://helfen-shop.berlin/dein-unternehmen/chez-dang-restaurant/,restaurant
Mobile Dunkelkammer,Kaskelstraße 55,10317,Berlin,https://helfen-shop.berlin/dein-unternehmen/mobile-dunkelkammer/,restaurant
Stadtgarten Steglitz,Hubertusstraße 14,12163,Berlin,https://helfen-shop.berlin/dein-unternehmen/stadtgarten-steglitz/,restaurant
Pizzeria vira,Warschauer Str. 66,10243,Berlin,https://helfen-shop.berlin/dein-unternehmen/pizzeria-vira/,restaurant
Trompete,Lützowpl. 9,10785,Berlin,https://helfen-shop.berlin/dein-unternehmen/trompete/,restaurant
KÜCHE Bar,Tempelhofer Ufer 16,10963,Berlin,https://helfen-shop.berlin/dein-unternehmen/kueche-bar/,restaurant
Lerchen&Eulen,Pücklerstraße 33,10997,Berlin,https://helfen-shop.berlin/dein-unternehmen/lercheneulen/,restaurant
Solo Pizza,Wilhelmstraße 147,13595,Berlin,https://helfen-shop.berlin/dein-unternehmen/solo-pizza/,restaurant
Superschlüpfer,Wühlischstraße 25,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/superschluepfer/,restaurant
Mixtape,Kirchstraße 2,10557,Berlin,https://helfen-shop.berlin/dein-unternehmen/mixtape/,restaurant
Zwei Kraniche,Heinsestraße 42,13467,Berlin,https://helfen-shop.berlin/dein-unternehmen/zwei-kraniche/,restaurant
supermarché – Ökofaire Mode,Wiener Straße 16,10999,Berlin,https://helfen-shop.berlin/dein-unternehmen/supermarche-oekofaire-mode/,restaurant
Schoko Kreativ Fabrik,Krausnickstraße 23,10115,Berlin,https://helfen-shop.berlin/dein-unternehmen/schoko-kreativ-fabrik/,restaurant
a compás Studio&Location Flamencotanzschule Laura la Risa,Hasenheide 54,10967,Berlin,https://helfen-shop.berlin/dein-unternehmen/a-compas-studiolocation-flamencotanzschule-laura-la-risa/,restaurant
karo&auguste Keramik,Elberfelder Str. 18,10555,Berlin,https://helfen-shop.berlin/dein-unternehmen/karoauguste-keramik/,restaurant
Kleiner knorsh,Hufelandstraße 24,10407,Berlin,https://helfen-shop.berlin/dein-unternehmen/kleiner-knorsh/,restaurant
Weinhandel Smiling Kangaroohs,Goltzstraße 45,10781,Berlin,https://helfen-shop.berlin/dein-unternehmen/weinhandel-smiling-kangaroohs/,restaurant
Kleines Schuhwerk,Grunewaldstraße 9A,10823,Berlin,https://helfen-shop.berlin/dein-unternehmen/kleines-schuhwerk/,restaurant
R.EH,Böttgerstraße 16,13357,Berlin,https://helfen-shop.berlin/dein-unternehmen/r-eh/,restaurant
Neue Republik Reger,Bouchéstraße 79A,12435,Berlin,https://helfen-shop.berlin/dein-unternehmen/neue-republik-reger/,restaurant
Stilraumberlin,Eldenaer Str. 21,10247,Berlin,https://helfen-shop.berlin/dein-unternehmen/stilraumberlin/,restaurant
Suicide Sue,Dunckerstraße 2,10437,Berlin,https://helfen-shop.berlin/dein-unternehmen/suicide-sue/,restaurant
Kreuzberger Himmel,Yorckstraße 89,10965,Berlin,https://helfen-shop.berlin/dein-unternehmen/kreuzberger-himmel/,restaurant
Seebad Friedrichshagen,Müggelseedamm 216,12587,Berlin,https://helfen-shop.berlin/dein-unternehmen/seebad-friedrichshagen/,restaurant
Dollyrocker,Gärtnerstraße 25,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/dollyrocker/,restaurant
Perlou,Perleberger Str. 58,10559,Berlin,https://helfen-shop.berlin/dein-unternehmen/perlou/,restaurant
Mundvoll,Waldemarstraße 48,10997,Berlin,https://helfen-shop.berlin/dein-unternehmen/mundvoll/,restaurant
12 Cafe & Bar,Sprengelstraße 12,13353,Berlin,https://helfen-shop.berlin/dein-unternehmen/12-cafe-bar/,restaurant
Restaurant*Bar MeilenStein,Am Juliusturm 104,13597,Berlin,https://helfen-shop.berlin/dein-unternehmen/restaurantbar-meilenstein/,restaurant
N3 Club Berlin,Oranienburger Str. 4,10178,Berlin,https://helfen-shop.berlin/dein-unternehmen/n3-club-berlin/,restaurant
